Unnamed: 0,Brand,Model,Year,VIN,Private Key,Public Key,Encrypted VIN,Hashed VIN,Proof
2300,nissan,versa,2018,3n1cn7ap3jl833592,a9e5186eac8d0a2d2b24a543ac83543f4bb54f7ce7c00eead2e97d5ead0a9c76,09cca71d2e1922d1bfb2c052c3c8db032680418a818604f3e9539a02effcaf2e8bd2f3df0dda96b272d526094140f99069d78aa74a0c4580c3c8256e47a9ee8c,/gU3I1t1ahOjU//XeJ1rop11EkqaHp704nyc3DhIW/4=,fe0537235b756a13a353ffd7789d6ba29d75124a9a1e9ef4e27c9cdc38485bfe,9078b5494f1d47e896c8559a4885ada0cae4b4047ee0e2248bc54965cc6f81a85a1f42d3e4b25099f579b0406b17bd7505fdeaa0b0ec1e3dcccfc520c2b8ce1c
2301,nissan,armada,2019,jn8ay2ncxk9583031,83439a7990ed4eac01432691dd62840f409386b9236e8a8c02d87085254ecb13,3d6761ac8fc22af48db1e4fb1aa4dd4104afd22fb706fe7fb01d7ece17b4bd85333f9e518fa603553dc849841525dc7ba96e7de597e6726d1fd5a36a4097e0a8,ROk0c0/TKnPiukbVPGYLsyGjHWd//+ld6nmg6jUMVIU=,44e934734fd32a73e2ba46d53c660bb321a31d677fffe95dea79a0ea350c5485,6e1cf10e74f79a905fdf5179b5c66d5b8fce39e501b493d34fc75eb7d3c3a9cbd644a2272e5d98de56d04d46759590adc2b234bff27da5a9a80f9440a476f752
2302,nissan,rogue,2020,5n1at2mt6lc714032,18e7c3680677b68b205cc1a30d77178360526e64ddd84c0782a7e6b6f06e03bf,232c877c496c47785dc56f8ea0886333cf0847fc3350804a7561ee25bf9425086e48e986a4df6e8a20175ba0dad469399580534a49433e09c920bb52102c592a,mfs8oLlqiejJjjomqcAt3EeBtiHGnQKTxgLaARZXQpU=,99fb3ca0b96a89e8c98e3a26a9c02ddc4781b621c69d0293c602da0116574295,0e8f91b836678e9c8759bc35d18971d5c17d4aa1acbd46ada919353a429a8d2923f2e76b2790433eac22d07c04a3d6527b546e9e35f6d002da0bd0b2cbc22d16
2303,nissan,rogue,2019,knmat2mvxkp508886,3afdb38a9238041b6934447cfa9c360b1bfad46ff106e8810392ee1b11d0c78a,81c86932856f18319fa804020250af3f696aef790dbd803050173ad75dce442bb288a398728348089469fea13e8804a06a10832178cddc79e5bf6c8f8463eef4,OAho4Qr2qUTB9UJGEPvdMgbZC8EwzOPuEgsM6E9Lh5g=,380868e10af6a944c1f5424610fbdd3206d90bc130cce3ee120b0ce84f4b8798,6e6fa6d09d01bc3be5cfe0d860b01cd60d7b8caf139fb307cfa18758fed435a5db729a293414ac51f83f0371d91479c5da96f082b0658f75fa1d430d715c387d
2304,nissan,doors,2015,1n4az0cp5fc322746,1120d30e75c9afa02f0d41d6b2a1a5220a1fd93a3f041479f47e477b545beec8,e036e91e44a84c7b069ccfe1cb838e111cc2c02f5ea29c68b410d2401d906a401b1c7766a6d81bebd8b6c571af74fede00e5ff6d72ec779b644bc3081e9ae70d,PTAGwZ0O6HrIr/I9ZSFplUI+Cmr7pEFbYzXUgXW/baM=,3d3006c19d0ee87ac8aff23d65216995423e0a6afba4415b6335d48175bf6da3,8d4b823cb465a78c0dd5aa2dd99b566e47f23ffc23526b9e0df1599de7f765e5f92a8a687763c9328f040f616b85df319dea42bd81a63b2a456554cb2763ab06
2305,nissan,rogue,2020,knmat2mv5lp500471,1143b2153bf7ea83d46095d10f6840c9d5c494afe42ec5798ba09ea8f93664f5,736225001d5d952d1a6d0167089b2571dcdcacc4f4c727cadf74cef24470ee92d625a3f91a14339f4412dcd944c21526c15c68261ab5a6f7b33a953e9bd9082a,JEMA6M1M0YnlQ0Q2lHrHZgdaYiAec/UZn2pk3elDH3Y=,244300e8cd4cd189e5434436947ac766075a62201e73f5199f6a64dde9431f76,2225cd9045b91f4e7d8d1d98d74e30cffd103a2c4716a1ede59180898f512ee7d1f1a4ea292f4e9bffbacfaa0f4259c25985c472ee579c9e8041c828afa086d8
2306,nissan,cargo,2020,3n6cm0kn9lk693851,35fcff9fd3aa7480b23b57bf5e464a92da963000a9935cd5a20feaa71087da2a,d9720e93963e3e9c7a11685b4a22b5f18daa6bb8cb9b7cb1f98eadc2aefea28258a11febc07c4019186e8d8bc0e2e6e2c4aad6713aeb8b50f5d57eb22aaa0493,faYYVI26prIjLJsdjqx/2L05PWeZoougURgqJQtCFzM=,7da618548dbaa6b2232c9b1d8eac7fd8bd393d6799a28ba051182a250b421733,12982bf215499d74664529496c1423ea236a694ae1e27947f2035a7f5296d9154d6b619856a039041713e73a333a4f09d33f07b3c6e9e5322132e8adbeee4223
2307,nissan,door,2016,1n4al3apxgn356323,513a22908fe7e00020ac30f57113c7b6999ffc7079296eadc5e240062d0a36a7,bb9a6117e883d68a1d46d5ab4cb2654a1f9df87ca3649fea7f36675e547bf7c1a691a5d2d01f630b1ca2b0248d83c846767cd39042f03ee38c640167e7db8d26,zuNCz45Vn854plMMmf17memo8R+8qOz7v+0SErAFWec=,cee342cf8e559fce78a6530c99fd7b99e9a8f11fbca8ecfbbfed1212b00559e7,47ccab4ef2301ed457072bfc48e44f4aac5af0628ba9e3c11a54fd1e9deffc0e6ea9d5cbc65c63287c94e9625d3a96bb5597619f2758846eca851b3ef1e1ced2
2308,nissan,doors,2015,1n4az0cp2fc306536,c5f8d4784cfd34ef3933743657090e025b53b6e983cfb998a00b2e01d44bf9c9,11fe026232e4dccbb2ec1137f72199783a261a3b893c175cd8412068f8397f02320ff087fe97c0a74fc33d283296b226f007ecb52ba51bbb46fe7061bdec18df,eP6Ww5EOqYdSCjxJ2DH54ypkTPxKrah5QXiPmWfSh38=,78fe96c3910ea987520a3c49d831f9e32a644cfc4aada87941788f9967d2877f,f4964410b8847bf744652c9059f9b9448905a9415eb727aeaf1e9fb88e21a5fcea4767485bc4a45d4b95aad5f589bc45ade31c7bd66d4d33a6d3c8aa42a83b7d
2309,nissan,doors,2015,1n4az0cp1fc329211,b1795047c238fdda4981776c2b64a5661bf5dcb79150894a19d4a77f6eabb833,4d623e26b58e23785a9d7d2d935831ea60971e8aa3f37aeba00db2257041924a2d0474dcbc0474d34b0ce5f917271d0650f15c4d7357f9848add862a3cad986d,sw6+ZKLnVWAJN01SsWulQInUp1ywe3EIdUoXB2OHNuQ=,b30ebe64a2e7556009374d52b16ba54089d4a75cb07b7108754a1707638736e4,6c1d56e1dbdba9b64539ab0e8fb3d23b2672f6c361b62cd5d1424be7ab93a60fb939219380c8a17c66652c7124dd4c79554a1538ba31046f93872a2d106b2d47
2310,nissan,door,2012,jn8as5mv0cw412832,9adb66b70ad5267fe1c0ac034e9eaf753304c3c47f4d37818fc545ceff96c442,bf90fa55a037a35760e9404a67f706ab320ae5678ab8ccf801e06345d9e765020c6eb7b4dde45cd5221a41b6d1cae57e4b078421011b870b037befca143e43f0,A9tTijFmhTq+MDL3NMGPFLnynvg8n2eWJQLReXhbHu0=,03db538a3166853abe3032f734c18f14b9f29ef83c9f67962502d179785b1eed,be6303769af79e3cdeef2ad2db035ee84f337cc98f4c47464eeea111bc570dd3468d6100673f33fa99f2c9861390c6585ec19be82d8706d6aea95f56fc32378f
2311,nissan,doors,2015,1n4az0cp6fc322884,4bbcd60e25b3c0130eb8c9c4d01fc2070851763992ecf3082b4e4f826c1711bd,f7293d32b89a123d794e4a6cc332f877011b1460cae07b44790592bfec4ee64f41953b1742bd025ea34809922fb7d1a75fbabc81a4844539e7e5d471517333c7,usgcArhujLSta8kg2+0Hre3CQNqOb4A5onE21/wuviI=,bac81c02b86e8cb4ad6bc920dbed07adedc240da8e6f8039a27136d7fc2ebe22,6b257b8acf2440babc27dcfb1dc94a226d805bd3c44ce152bf05d70810cd746c255ef1d5499295445544dca61c5444d62774e4cb4892cd2d39dfcd350d01b507
2312,nissan,murano,2016,5n1az2mg7gn100344,c8332767c65482d46e9434d34dddbbc4437b43167d533266a2117172fd713345,388a99dbea5affbdd95aa3dad9e358e5394e0762bd51239f9577b6bff1880c01b21d2819f14f0def7b560df77e40c8a2d6d62a6febced69c41bdc50917a72b76,Fe77P4U3WzGghwAGU9Rw4mjghXpU4p6Esl0Wtr/tH/0=,15eefb3f85375b31a087000653d470e268e0857a54e29e84b25d16b6bfed1ffd,f4e67da57a657dc6fe17dd237745cc412871ae65fa1820bbc0ea44e9c4b98ecbe971a6ad67814cdfd3397beabe39e8ff7eb058097aec1d72b5c5d2fe11e70c51
2313,nissan,sentra,2018,3n1ab7ap3jy262463,a8d7c04b1e96bbbdf08c098d62cb94cea03db85d284ace6fa1942334cd4ee9bb,fe95c578803927ffb723774a6bf1c84c63af214206b892bcefbfacb542cf42fdaeebaf8ff5e23d2833bda6105b793fcb0187b3cbf742ab7dbf03e7dc49efd3e2,3Ks7eyzG0DoI+PZioJU5MbW36+XzSJeIVGizWY5qN3M=,dcab3b7b2cc6d03a08f8f662a0953931b5b7ebe5f34897885468b3598e6a3773,8e058896de3fd3137804b0a196aef69012b02b0d64d2a6515f0749d371e8b9cab38670d2c2140e111495911375f15b27c5d950a382247165f402abd170bd00a2
2314,nissan,doors,2015,1n4az0cp8fc301146,4bccbbe7c1f6ce05a051d932d456111ec6b084b928a17bb9770fe7c5db60479c,b59f8f1879c3356dfb31cf42a883af764cd6c3cf1060d8d333e2f9b345704fefff3190283a589946274c85aa77f6c890db310e80becb479d2c70bb3146305964,3CUdZtB0fJg7+eAiv5/+8pw5Uyq0lc4bszW4BuBVSXE=,dc251d66d0747c983bf9e022bf9ffef29c39532ab495ce1bb335b806e0554971,ea44ceb2a2c8ffa45ecafc7a507442e01bcefe7690f9013662e72a9ffee743ce37b10ce6ca0db79341f90868c330b61f11e1f31d86015b6bdf5d825e081ab69b
2315,nissan,door,2015,1n6ad0ev4fn729804,6a5effd80ea26fbd35fb7a7fb709bedc130b8fb64bc90a61387d9dedff1966e0,d9e641a514e583b9371e440b42e54d776a713035d58f30e0ebd856bedd753cb7895b80262b51bbc8636ff3c06c3bc9557a19e2fbf9fb45f63ba5393ebd6a7869,8AYZ3bem1syvQxW8rjYiJCsgmDj9s5a6KrIagdV3kkU=,f00619ddb7a6d6ccaf4315bcae3622242b209838fdb396ba2ab21a81d5779245,1f253a38516ca66d6d0191821c61e066d8f693bd465d85b947d869941d36fe7c12e57499c4c48858daf1ded899adf6e0e68a3b04b8b9bba7f7bc99c6ce141ac9
2316,nissan,doors,2015,1n4az0cp0fc326204,1d9f898a53ceceb5f708cbf99370b8dbfd2a54d1ecbf6cd0900d7c6d3561cc06,7d76cdf893a9d5832c3bdd133f0c1bb7622473f33734718d8f0edef1c6aaad44ed78bb4acf864e055fb93297d84a74bc20753fd37addfd7c06457a9f60dced5e,m8CKzCOYm03qxsY9SsQbTmCNZepveEKbvtPW8Ca553E=,9bc08acc23989b4deac6c63d4ac41b4e608d65ea6f78429bbed3d6f026b9e771,233471f73577efa5b155fb68cf30b3d9671eb8022a0c765e70d01d5bdacb5c212e0aef1bbb275dadd7496eb5e367f10a773474236f0295bc460419f67fe3fc27
2317,nissan,doors,2015,1n4az0cp4fc309194,b97ee61b906de0235dc9f4430db3683ff9ddb95fffffddaf795d958b1735a15f,9988f9b03e28b94221874f5ff48c93c8010f675f995a80c120b3086661bd704a77ca03c52fda89bfeea91d388f35b11a503eb57f577bc8afa8fb1093e043b908,g2olgrGD+/kZSU1NBcHy1I/PvFNdjwzQ2Qomxeal8wk=,836a2582b183fbf919494d4d05c1f2d48fcfbc535d8f0cd0d90a26c5e6a5f309,331f577e3d168769e7fbe73eea0e4317a7a68cf9eb16ece8a349afd0238c9206d77b6aa2f25c1d5c53d5ed177fe981dd8590cc04400db6d3dfd7e0379d04071c
2318,nissan,door,2012,1n4aa5ap0cc820341,57fcfac7a79508d697c7a9c6f45a3e3924aac1c9c42fb396f9a4cbdae2cb1bb9,ccca221e9d7a60068602437d2b2baa6c15d0668aeb9f1e420ffe8209af5b293babb90ab394020ecb1ef23912f1f09dd5742fc888664092cf0bd50bcf201c3d9b,8Az3mtg84XC+vpYMK7RCbuFqctrOHfc5aVdfYfTfIZ4=,f00cf79ad83ce170bebe960c2bb4426ee16a72dace1df73969575f61f4df219e,801a8c254dc8965bdfd8a6496e9e905ab87619c5df1888843232bc7223638acc92377e8c735770fd921734b752840488e165d4060b23ef866b98e14571cd5b9c
2319,nissan,doors,2015,1n4az0cp7fc314468,583cd43f449a0179e0e34ffa8f869025992139efa3f8e7d2133f1575892c7919,ddf51b2d5e1c034e9785785b7d22aa8f03a68d1cd7f7d1624b4da9619bbe4dac45449e2dc6c951e281dbd6e59e38ce5b7d58a9e77eaeb46cb2330a30bb377098,OyH2iePHJUpv0pp/svsIMZSKMEPTHqVknKjOr7pGkzQ=,3b21f689e3c7254a6fd29a7fb2fb0831948a3043d31ea5649ca8ceafba469334,a08bc0f77e3f87930a5e0789f7e3efcde79f817bd5c3465afdb760a2dbd738bbd8ec04dcb0a66edee33270a731733a213e2655a20f11c8b578507c7fa5bd39d7
2320,nissan,rogue,2017,knmat2mv8hp540065,daa73f8dffc94d35bb703dec5724a6190867de24f3dbb5d69cf6aa80786cc8cd,2585e1db96afa7a1728f9027576d7d976523f715873b188c0cecbbee094d6f25248126445ddb3ff966b7fbb7917f10222f0b75de10c329af99105c4b5aeccfc2,B8Pcb8poV1ZfY7bu7XhvEMPzXCFPxjJO8J8bWv8Qzys=,07c3dc6fca6857565f63b6eeed786f10c3f35c214fc6324ef09f1b5aff10cf2b,84603767171556aea2cc01ae632003cf10ad2e8e8ff6dfcd2cef2202a2cfd2d32e8d839b847c61bb3b36f3491a2006040c05cf55b4a5ada1f7f47b5710d71449
2321,nissan,rogue,2020,jn8at2mv7lw102351,18950269c58d95e0019c92a62f1ae17af1c9f1960df6ffe2df8eb798eb3fc377,5b4f68d31d8b13d0e35c5e357cf3f2fc8bf3ea1b7a064144a430aa18959bf7e492e55c981994d7e35547a263245f445bb28465c4e976ed2908d3644cb8621c16,PEXvPcXJfNxXo5Qe6I71u+e+iqCe9KOVk92SONhNlM8=,3c45ef3dc5c97cdc57a3941ee88ef5bbe7be8aa09ef4a39593dd9238d84d94cf,11d5b710c592a8efbd05fd637e26229d52f8872cc4072edbfa5c6f96e5340ab3977a8d6d9d9b8e48d73ae5fcb56221395284f67572c10ee773774b2484943c25
2322,nissan,altima,2020,1n4bl4cv4lc134145,fb57d6e1c94321c2900f2ee1483bee2a1498195039661eed080a5c9ec67f3a80,546f796f51fad2ebd61f7ecbf317894326f5d1262583d376e90b40c8bf33c30d33b76d0c02367d1171708ea91e8358a99aa775a0327f110584335f54a8ee4229,4lCC92+YlcyEBbtNzKMu8zogDk2t33u5suDBDs5Cqto=,e25082f76f9895cc8405bb4dcca32ef33a200e4daddf7bb9b2e0c10ece42aada,d95194a9720199f0df7b3f3f07306b9485ac950b48451e6ab0fc674d0356387c07a6ddf567597b5810e0379b15bd54f6d4e2787527e93a603c21c068543b2ba3
2323,nissan,door,2016,3n1ab7ap9gy325347,38f4c90903c957156a7a76791edb2f7bf21aab0717d8be9c84c9216a443c512a,33f86eab942d0ce84dbc6ee56136a1413dee67548d31547658795d2af7dc1764d4ca41340f15fe016a736f6880733542ad4f397a7f847a8703a043ffe98d5e62,9/0mjUj73OnZn4sn8eBbK/vuxoUOgXZSF17w+tl1m/Q=,f7fd268d48fbdce9d99f8b27f1e05b2bfbeec6850e817652175ef0fad9759bf4,b44f6c0d7ffc14b01fd854ee1968fb83cab5981e066d627388b232cd303e3d62bfb7f7600e9804c6bf7dec74a3046ea5b5308e7d07dd9ea78b4342e66d8e5b8d
2324,nissan,armada,2018,jn8ay2nc4j9558303,8bccd290267eba6e4b64b5e0b346c9b82810a94c27e0651e95184bf0a4baa344,f9513885b6c6b212c5ce3b7cb7666a9b8ab7e54835061ee23e20900cd297a7d8bae321e3775b853d252e51d90992a99a72c356d46c138d673c0a02268cd86354,PS4ntPCnG/7bw9negKckOdG4C44XhbOfsoLh+93LZu0=,3d2e27b4f0a71bfedbc3d9de80a72439d1b80b8e1785b39fb282e1fbddcb66ed,bf43e338224972c43faeaf94055bd5137579b95aeee12e75eb6d17697563afb064d1e0966ffa22afc018d606877f3d526c61aa937a9aa6ee661eafd551d64bb4
2325,nissan,maxima,2018,1n4aa6ap0jc397943,007f2655616d1abea5c3f2e6c418582b33616ec29a72d1cbfb27a932fa3c0fb1,5db478e8ccefca71fd2c42729329acd1a7c5aa0b941bf52aaaaaf884e3731ee63db9d1b0990eac776c0dbf0b009f493ab6d61ed528e3a83895da230db7436ce6,yy6sflzriCQ89gzR+F7kv9oNrslac6wWsv4Pf9EQ2PE=,cb2eac7e5ceb88243cf60cd1f85ee4bfda0daec95a73ac16b2fe0f7fd110d8f1,10aadd8da510202da48c8da0369456ab492ac28d2ea64fe452b80aaf531b7550cb144d6a23874d8262c1d10939e094a5a415a087fc98ece613ba62314cd03b45
2326,nissan,maxima,2018,1n4aa6ap6jc388082,0e13c59f89c99a633f8844da2df2afabbd04c97781ce342699fbb4ea7bd3b460,a8526fb0ccef6450bc63fecbc948f4cd709084a0d3279c0a4e707d051ef3357ba0d136f7c3b9efbba1d3e981a14798b8d40351f5f0d466680445cf72c4fe8189,iM2811VpAZhIjlAGMG2j3WznkJb0YuBmO82yA1C139k=,88cdbcd755690198488e5006306da3dd6ce79096f462e0663bcdb20350b5dfd9,ed2b884f2c4026cd167074640e61a0b7de59b6d3e7519ae91b9291c04c5ef7872012e389b4e5577c52f80088b22f8302ef1d6519293e5b921cf445c7033a7c35
2327,nissan,sport,2018,jn1bj1cp2jw186856,c9e1624cc4e42ed20875288b91d69d4fb83ff803505586d399fd024a0f0a03bb,f02e88c9c950b20d9ed971e3850edc36e94d43689fd0280ab774f7f445b514eb76465d303e4bfb867b619b5f4bdf1e5e5682a3e438b84067cb729556a690ebaa,mFDY4euWgMTiXaFb7NxQc92r+O2vU1lTdvMkOLOM4Zg=,9850d8e1eb9680c4e25da15becdc5073ddabf8edaf53595376f32438b38ce198,339c6e0a2c79721fefdde097076804a4f09b73a8e5cb81260e85f8e5012e0ccb4818d092738fbe221fe4d7078443de4fa1105e255213b9a992b57b6f61c02325
2328,nissan,altima,2018,1n4al3ap1jc191541,6419fc202bea1aef157ee2e7ba216cc255f47a04afb1aeb3fd3bdd6f73d09efc,81351a073734533eda93291f4d3950d7d5f327f7c3f25e62241cf50551dead19bc912dbc859faf6a6802f8518311707d85dc1dba7702ce4353aada270ac5e9ba,QE2IXL4UaeZo6rkmEs0kFa87i+1yg9PFyrLs47FNnCM=,404d885cbe1469e668eab92612cd2415af3b8bed7283d3c5cab2ece3b14d9c23,4c25bfb8c7ccaa30b6401f168416d4648cc94e78d8f63e28f22514af1cb40469eea62f80f07782ed32afcc0d52aa6fec7dd36b1a620fa787bce6b1a47c7ebbf1
2329,nissan,xterra,2012,5n1an0nu7cc517019,c55c95479ebf6a41bcb9ff721a03f38d13bcfc94a47cfec46e0769dae6d95f9f,e0c252e87b138514f88139cccd6b587ceddfa7cddcc8f7979ff68ca64c840abf5e26aff916533f9a77b57beb1e66e73f498f8651a47502716f118ff3e9ed43be,d8B0R8LII2xGi0qjm3tjFzDDveiIeKRt2VpYKJ/ehQk=,77c07447c2c8236c468b4aa39b7b631730c3bde88878a46dd95a58289fde8509,e5e3f038be7ca1339433d6c39356fe0786a9c2da375c1de9deac30c7b2e932f4f05d123104ed6bbfa956e01e68ac8fdd793ac692feb2dc2dd1707e8efa391727
2330,nissan,murano,2018,5n1az2mg3jn162296,a5d53be54d79f1bfb7eb0ffef3d2b2aca8f40c7cc9ae3524b3ba75191dbf0bf7,ccc07b964eaceba6e7f71245efc853d01763eb26b407a64aeeb47b514e9fc1b651b428c7f9f3a4297b54fd537febb75affa9252391d35ee44d7e4d392177df4c,HucGmzrhKn5lOoFgF/wICm9CVQyCOPnInjccYqSpxdI=,1ee7069b3ae12a7e653a816017fc080a6f42550c8238f9c89e371c62a4a9c5d2,d0cbc98b1deb4bd845846c03e6570fc2d8f3ea8c95ded32d6f22212cfd8feb1dafbc6d5d9849af07cf4d78d6cd43819c7e9ac28211985da4a085cada356af76d
2331,nissan,titan,2018,1n6aa1ej0jn540880,9ffdc5435edc52eaa072f54797072a84868c3e9498af79a0d265a9a32345eea3,19382579712db0a24a8a0eb50feb0e9efd62c76ba52701afe5c416ba7a1147ba484c861ad99a1edcec0c2a983df509cb842c007a5df1d6f2a104f0ea56ed4d28,52uY6LgiM4MWBNIvrK4CHS/2GqNKVD0C7DdKw0MpNIU=,e76b98e8b82233831604d22facae021d2ff61aa34a543d02ec374ac343293485,1434e3e97df394d81287edf755d620349956fc4c9fda86349bef1136690adb71b2d8358b78529a146806b80683535fa8bf551fd369f7637364ad45f9f255782a
2332,nissan,sport,2018,jn1bj1cr5jw269215,1fd6ca3f3a4bf1c24aa0734da5ff7fd8156d57dc50d1e4f2da10e3f78388edd9,2b6383a55e3582aed8b502fbb52a10c679854c58033c2e29b90f5cdebf6fdec766241fad1ff70810f0f12fd7afc4a177529d9b58ef89a973f559b017f808cfbb,TIzWe2/ESFaf/xJU5JWZ5wKIbwlIGaKMXHA+aHkZ4OI=,4c8cd67b6fc448569fff1254e49599e702886f094819a28c5c703e687919e0e2,de1e022ee245aae249ae1acdc2e64b8fed828145664230dade7aa4bd69a1e7265a7a943c15d781640fe9e75dc4f15641208576be84230559f531426343da8f16
2333,nissan,rogue,2018,5n1at2mv4jc797992,e306e5ca4b94133642e81c3cd860a05dba0063d21582481ff0308c5fcbab2be0,258dfbdca035e403eb3a3e1b342cdb2113f0da25c1581f5685f69e81069f36fbd98ebc545be990f087010eb0f40a8703100a89fbbb31904b46cd192e290cfa20,0Bm2y+bn1hROw/jCjBzhnIlIdLxZwq1pgt17ssfhQ8g=,d019b6cbe6e7d6144ec3f8c28c1ce19c894874bc59c2ad6982dd7bb2c7e143c8,3b5097412640a83e0e56368cadbcdd34fee1bd4b2d4e7ce56a22e67c7cc9efc3f27f80a06444061646bd884e0aaa9d781a7be8b13c98d8635c08d0ccea6d3f73
2334,nissan,door,2016,1n6ad0ev8gn783236,15ef25a363c78bde9edfdbcd2c5755e968b11da0de5f330c7f70ce80432660a1,17d032bb89374f4b4c5abdad4dfba88e0176f7b9f42b35f81970cd96d06df48a1cbfa62156194df5bf386f293caea934cf11681434df0bb597f5d8dd67b60c49,C0HNVbjLLndKQh6ZJp5W6CzOxSR/bhG0+uVgxoy2Cf8=,0b41cd55b8cb2e774a421e99269e56e82ccec5247f6e11b4fae560c68cb609ff,4e9e1684319a889053ad5652d0d4b18ce26dd674ff1a8085f47ed4e6c59bc904444cd9aa68bbbf803e3b3e30a57622ebb9ee91b6683a858764733c5bd004146b
2335,nissan,rogue,2018,knmat2mv5jp602138,519709b3629dd85642b9d513cc9939aed161658217c7f70e29daabe7ed13e5ca,955de085a1bbf5455350fcec2e98dc4b118fa125a3730b571179843d08e894da9451527c4181b6577b97b3e9abdc20699ea417325eed3dbf5f6353a5e7bb5932,FWwthDHMv/GBxWm7G4c+WlA6JMcw1alSzPODDwbkDes=,156c2d8431ccbff181c569bb1b873e5a503a24c730d5a952ccf3830f06e40deb,b73087dace789032e8e3289c3f2b0c97cde190b5e700623567635d0fb76ff1cdd27fa91e02b8b803e88fb3e39ed652bc1a251344bb15e86f62c6e75609739346
2336,nissan,rogue,2020,knmat2mvxlp505598,62bfc20593743b552f5cbcba034869cf192c18d3fd518b86f09fc1a727724f40,7f5ca5d07f552c78727f3b9b7728a7c3a75d1f6d1266d9b83b5380788a246475acb0cbdd25814dfe3209948abbccd138504ebd89d619a8447b16fa69f5ccd0ef,6XPLeM8SqJnkaSbdtnjcbDES+2Z03ASi/2chmh9eoSQ=,e973cb78cf12a899e46926ddb678dc6c3112fb6674dc04a2ff67219a1f5ea124,7746ed2703282f0b940d271d5794cda09051a1444eaca1ed897d82b7b0eef6de9a3db280871145a5e38ede7874a211684062c6b7c1f34e659e3bb2f8b990065f
2337,nissan,sentra,2018,3n1ab7ap5jy332934,7278fc4b19703b5103d85d09169cae9bc580e18972dec6b75fb896c7a9b1aa3e,f2589c16bb28ff2073b0eb0ff87251e36eb88378287a8992cee7d2b4e82ea7a0fb05eec274ca108d9cb98ff1f70b480cd76ec439727cb8490f016d5b7d116448,DElYIUREWYDwInmHoUme9vxgh3GKBWu9h6t4nxEfXqY=,0c49582144445980f0227987a1499ef6fc6087718a056bbd87ab789f111f5ea6,3fecb286a636cc77e213a831c0586d9d5d8e4ed276d399a92293db826d7a768056707271b6f9b7c8c7c3694a76f481bd385e2bfde737757fa498ae5e702175a1
2338,nissan,sport,2018,jn1bj1cp4jw195994,feb677ef9f3dbf147b75ca3088762023e40aa688ef8eea4d797af96fad62bb24,5c1bd5d998e30ac5d22b01646ada4e28547840d1cd269862f09a71e60dfaf8f2f72cc09a347e4b50f0e28fb5e722c1b05e2c7c161cf75913dabfed5ef3f0af93,pb2gfJx+wWARp2BXlFf7Z3o4+2OAWp6wht8sifLWVXY=,a5bda07c9c7ec16011a760579457fb677a38fb63805a9eb086df2c89f2d65576,034628a771e29ccbdfeb93a6489ecb04ebf9fa270816e676fe9899fd8fb1732b3b9c08a5ff2dff1f6a68ba2c0f194a9de27ad2b2e5d5c65a9015dfcffffc73e8
2339,nissan,rogue,2020,knmat2mv2lp511637,163309d9f9952a5178b9e025306a6755ceb2139177dd46f89f9bad5b7436c0cb,71489c25ac5a5806e3b9b3a56d9453ef20902fd3b196f707db0abef6b8451e934532ab184689e2f91b03f3a265c3d4794833dad5c660cde6f418bdd801f1161f,msLF42RQiO09MmSyGyfmBO5yIMGgcCnBr/F4MVF8zDU=,9ac2c5e3645088ed3d3264b21b27e604ee7220c1a07029c1aff17831517ccc35,cf368831a4744fe465de71b394f46fa98ac9a70ba91191e31e9ce8ede0c69d2ecedde83a53e12082ca4b3b908d8b56b270c500f9943ce5e97c9c122093e7eef7
2340,nissan,rogue,2018,jn8at2mv3jw342140,a583dc0e3131cd55cc0663d7a0531246807548a303248e8e642204784f0847de,3c74275264806439bf82b2f78335668152b30ce5abff686163a8dd934fb416a70098df571c2a038244490ad931d08b26342bb71cdffc5cc0da85033617c99907,sAXPnpQ9n5rAUPsqGH3/rjWN3oFqS+OYGj6cayUeEtY=,b005cf9e943d9f9ac050fb2a187dffae358dde816a4be3981a3e9c6b251e12d6,61ad08f654e1dd50cbde78bea6461649ad4dd07b03e9f162983698be510362904e48e962242140f60c0456bd4472b4b12260ec6c8b869f4d92c91a004351a461
2341,nissan,rogue,2020,jn8at2mt4lw003761,abce200719a38646210faea140c8980863773a946050c891d1c4598559861c1b,909ce3490bb7e39e96983bbc4fb5a92975d7562488c377286b566df9bf1112639735ef04d97c3a53abbb339cce265e1383e349c27e9ecd55bd5421caac39aec2,TxHWNAlNxBJnmmSnZOafjch6oXlWvOWDVwywSeSuVT8=,4f11d634094dc412679a64a764e69f8dc87aa17956bce583570cb049e4ae553f,4de185424f69c054a8081d8104ddb0ac57ef6675a6b04919b1f39a8a90c6adb555c3a89b6d70ec9428a469f809ba3bf6efb4941b5080f548e4634a713d4a8615
2342,nissan,rogue,2020,jn8at2mv1lw104855,b37e1b09451d25d486667edb1939ed9f91e03ea10bdae7a3f6074bbb759f58ec,6995502c5d833535f87434448f242b38e9f976d86b249396c911d1346a58167777377d69f76f6e94ab5c54500395ecf5080cf82edf5b58eb6e1f9327b5f9cac9,Ym9rlhvpin/OmAfvEKjesGQwLR23UtLW3e1IZJHKJQI=,626f6b961be98a7fce9807ef10a8deb064302d1db752d2d6dded486491ca2502,dada64d20ecabeaec37e8b20918f9c24233fe3ee41256a4e2f0c26e9b65c94330b57bb9846d8fdd68df717079ac87b2f4aa6d9d1a1dbdf28fd12acc8198f3eaa
